temp,spCond,pH,ODO,turb,fDOM,CHL,NO3,cluster,SUBcluster
16.496,260.15,7.6,104.56,5.25,24.17,0.25,26.45,2,4
16.473,260.22,7.6,104.48,5.25,24.21,0.25,26.43,2,4
16.446,260.39,7.6,104.4,5.28,24.23,0.25,26.35,2,4
16.423,260.7,7.6,104.33,5.31,24.24,0.26,26.35,2,4
16.397,261.02,7.6,104.25,5.35,24.27,0.26,26.37,2,4
16.37,261.51,7.6,104.17,5.39,24.3,0.27,26.47,2,4
16.346,262.11,7.6,104.09,5.43,24.33,0.28,26.46,2,4
16.321,262.71,7.6,104.01,5.46,24.34,0.28,26.49,2,4
16.298,263.44,7.59,103.92,5.48,24.35,0.28,26.3,2,4
16.271,264.12,7.59,103.85,5.52,24.37,0.28,26.25,2,4
16.25,264.8,7.59,103.78,5.56,24.38,0.29,26.35,2,4
16.229,265.44,7.59,103.72,5.6,24.39,0.29,26.29,2,4
16.212,266.14,7.59,103.66,5.62,24.4,0.28,26.28,2,4
16.196,266.68,7.59,103.62,5.65,24.41,0.29,26.24,2,4
16.184,267.26,7.59,103.57,5.66,24.44,0.28,26.41,2,4
16.172,267.72,7.59,103.53,5.7,24.46,0.3,26.3,2,4
16.163,268.25,7.59,103.5,5.73,24.46,0.29,26.38,2,4
16.157,268.62,7.59,103.48,5.75,24.49,0.28,26.45,2,4
16.153,269.01,7.58,103.47,5.77,24.51,0.29,26.31,2,4
16.151,269.28,7.58,103.47,5.78,24.52,0.28,26.37,2,4
16.15,269.43,7.58,103.46,5.79,24.52,0.28,26.4,2,4
16.149,269.55,7.58,103.46,5.79,24.5,0.29,26.15,2,4
16.147,269.69,7.58,103.45,5.81,24.5,0.3,26.42,2,4
16.145,269.94,7.58,103.44,5.82,24.51,0.3,26.47,2,4
16.146,270.09,7.58,103.45,5.84,24.51,0.31,26.36,2,4
16.156,269.58,7.58,103.5,5.9,24.55,0.29,26.37,2,4
16.162,268.83,7.58,103.53,5.92,24.56,0.3,26.35,2,4
16.169,267.79,7.58,103.56,5.94,24.59,0.31,26.29,2,4
16.176,264.84,7.58,103.58,5.97,24.62,0.3,26.19,2,4
16.174,263,7.58,103.57,5.96,24.65,0.31,26.28,2,4
16.167,261.37,7.58,103.55,5.95,24.67,0.3,26.16,2,4
16.164,259.57,7.58,103.54,5.94,24.68,0.28,26.23,2,4
16.159,258,7.58,103.52,5.95,24.7,0.28,26.15,2,4
16.155,256.7,7.57,103.49,5.95,24.73,0.29,26.12,2,4
16.128,254.11,7.57,103.37,5.98,24.78,0.29,26.17,2,4
16.086,253.68,7.57,103.18,5.97,24.82,0.29,26.41,2,4
16.063,253.88,7.57,103.07,5.96,24.85,0.28,26.46,2,4
16.029,255.32,7.57,102.89,5.92,24.87,0.28,26.38,2,4
16.023,255.89,7.57,102.85,5.93,24.88,0.3,26.47,2,4
16.018,259.19,7.57,102.81,5.92,24.89,0.31,26.46,2,4
16.036,261.86,7.57,102.9,5.92,24.87,0.31,26.54,2,4
16.054,263.08,7.57,102.97,5.91,24.84,0.32,26.44,2,4
16.11,264.99,7.56,103.21,5.84,24.79,0.32,26.32,2,4
16.177,266.66,7.56,103.49,5.77,24.72,0.34,26.52,2,4
16.245,268.25,7.56,103.77,5.74,24.64,0.33,26.28,2,4
16.302,269.72,7.56,103.97,5.7,24.58,0.35,26.41,2,4
16.351,270.88,7.56,104.13,5.64,24.52,0.34,26.32,2,4
16.376,271.7,7.56,104.21,5.67,24.49,0.34,26.25,2,4
16.405,271.22,7.56,104.29,5.67,24.53,0.34,26.43,2,4
16.48,261.87,7.56,103.92,5.76,25.02,0.31,25.44,2,4
16.459,252.93,7.55,102.56,5.74,25.8,0.31,25.07,2,4
16.377,256.02,7.53,101.86,5.69,26,0.32,25.56,2,4
16.364,257.23,7.52,101.83,5.68,25.99,0.31,25.71,2,4
16.352,258.14,7.52,101.82,5.7,25.96,0.3,25.81,2,4
16.344,258.88,7.52,101.85,5.71,25.91,0.29,25.76,2,4
16.339,259.39,7.52,101.89,5.72,25.85,0.28,25.76,2,4
16.333,259.68,7.51,101.9,5.71,25.79,0.28,25.81,2,4
16.323,259.91,7.51,101.9,5.71,25.75,0.28,25.85,2,4
16.31,260.24,7.51,101.88,5.67,25.7,0.29,25.94,2,4
16.303,260.59,7.51,101.88,5.66,25.68,0.3,25.84,2,4
16.297,261,7.51,101.89,5.64,25.66,0.3,25.95,2,4
16.285,261.61,7.51,101.85,5.62,25.68,0.29,25.86,2,4
16.267,262.5,7.51,101.85,5.63,25.64,0.3,25.93,2,4
16.259,263.44,7.51,101.9,5.63,25.62,0.29,26.01,2,4
16.263,264.06,7.51,101.98,5.62,25.61,0.29,26.1,2,4
16.26,264.68,7.51,102.02,5.63,25.6,0.3,26.11,2,4
16.253,265.32,7.5,102.06,5.66,25.61,0.32,26.24,2,4
16.251,265.61,7.5,102.11,5.69,25.61,0.33,26.07,2,4
16.253,265.54,7.5,102.16,5.72,25.61,0.33,26.13,2,4
16.255,265.11,7.5,102.19,5.71,25.64,0.34,26.13,2,4
16.251,264.43,7.5,102.18,5.72,25.66,0.34,26.37,2,4
16.255,263.27,7.5,102.23,5.77,25.61,0.34,26.35,2,4
16.262,260.73,7.5,102.31,5.83,25.58,0.35,26.32,2,4
16.273,257.06,7.5,102.44,5.83,25.54,0.35,26.23,2,4
16.277,253.28,7.5,102.58,5.88,25.55,0.35,26.25,2,4
16.276,250.11,7.51,102.72,5.9,25.53,0.35,26.25,2,4
16.271,247.52,7.51,102.86,5.92,25.52,0.34,26.25,2,4
16.262,245.71,7.51,102.94,5.96,25.52,0.33,26.28,2,4
16.234,245.39,7.51,102.94,5.98,25.51,0.33,26.44,2,4
16.202,246.57,7.51,102.86,5.96,25.51,0.33,26.39,2,4
16.172,248.78,7.51,102.76,5.98,25.51,0.32,26.5,2,4
16.154,250.72,7.51,102.67,5.98,25.56,0.35,26.45,2,4
16.147,252.06,7.51,102.6,5.97,25.62,0.35,26.52,2,4
16.147,252.83,7.51,102.55,5.95,25.68,0.34,26.59,2,4
16.207,252.29,7.5,102.47,5.83,25.77,0.32,26.22,2,4
16.26,250.46,7.5,102.19,5.71,25.79,0.33,26.24,2,4
16.321,246.26,7.49,101.92,5.61,25.8,0.31,26.15,2,4
16.326,244.92,7.49,101.83,5.59,25.8,0.31,26.02,2,4
16.33,243.8,7.49,101.74,5.59,25.78,0.29,26.32,2,4
16.326,242.97,7.49,101.63,5.6,25.78,0.28,26.08,2,4
16.316,242.27,7.48,101.52,5.61,25.76,0.29,26.1,2,4
16.304,241.59,7.48,101.42,5.62,25.75,0.3,26.04,2,4
16.295,241.12,7.48,101.36,5.6,25.75,0.3,26.24,2,4
16.287,240.81,7.48,101.32,5.58,25.74,0.3,26.07,2,4
16.278,240.64,7.48,101.28,5.58,25.76,0.3,26.08,2,4
16.271,240.53,7.48,101.28,5.57,25.73,0.29,26.09,2,4
16.27,240.41,7.48,101.31,5.56,25.72,0.29,26.19,2,4
16.274,240.3,7.48,101.35,5.55,25.7,0.29,26.17,2,4
16.277,240.16,7.48,101.39,5.55,25.67,0.28,26.12,2,4
16.282,239.83,7.48,101.43,5.53,25.65,0.28,26.14,2,4
16.29,239.1,7.48,101.47,5.54,25.65,0.3,26.24,2,4
16.303,238.11,7.48,101.5,5.52,25.66,0.3,26.22,2,4
16.313,237.12,7.48,101.5,5.52,25.64,0.31,26.38,2,4
16.316,235.94,7.48,101.46,5.52,25.63,0.3,26.22,2,4
16.315,234.55,7.48,101.42,5.49,25.63,0.3,26.13,2,4
16.316,233.12,7.48,101.37,5.49,25.65,0.29,26.2,2,4
16.314,232.03,7.48,101.31,5.46,25.65,0.27,26.23,2,4
16.304,231.1,7.48,101.23,5.47,25.67,0.28,26.08,2,4
16.294,230.22,7.48,101.17,5.47,25.69,0.29,26.01,2,4
16.288,229.51,7.48,101.15,5.47,25.69,0.27,26.03,2,4
16.288,228.69,7.47,101.14,5.48,25.67,0.27,26.1,2,4
16.285,228.01,7.47,101.12,5.48,25.68,0.28,26.01,2,4
16.279,227.4,7.47,101.09,5.47,25.72,0.28,26.1,2,4
16.219,222.39,7.47,100.95,5.57,25.76,0.25,26.24,2,4
16.315,205.31,7.48,101.28,5.5,25.82,0.22,25.99,2,4
16.314,204.89,7.48,101.27,5.5,25.8,0.22,25.88,2,4
16.307,204.11,7.48,101.23,5.52,25.79,0.22,25.84,2,4
16.297,203.42,7.48,101.24,5.55,25.76,0.2,25.95,2,4
16.292,202.62,7.48,101.31,5.54,25.76,0.2,25.84,2,4
16.293,202.41,7.48,101.34,5.54,25.75,0.2,25.86,2,4
16.293,202.17,7.48,101.36,5.55,25.75,0.19,25.77,2,4
16.295,202,7.48,101.39,5.54,25.74,0.19,25.84,2,4
16.297,201.79,7.48,101.42,5.54,25.73,0.19,25.79,2,4
16.3,201.62,7.48,101.45,5.53,25.73,0.18,25.68,2,4
16.303,201.46,7.48,101.48,5.53,25.72,0.17,25.85,2,4
16.308,201.38,7.48,101.51,5.5,25.72,0.17,25.81,2,4
16.314,201.32,7.48,101.52,5.47,25.71,0.17,25.9,2,4
16.318,201.32,7.48,101.51,5.47,25.7,0.18,25.95,2,4
16.318,201.43,7.48,101.49,5.46,25.7,0.19,25.88,2,4
16.317,201.56,7.48,101.46,5.44,25.68,0.19,25.95,2,4
16.316,201.77,7.48,101.44,5.44,25.67,0.2,25.85,2,4
16.316,202.06,7.48,101.41,5.43,25.65,0.21,25.97,2,4
16.313,202.36,7.48,101.37,5.42,25.67,0.21,25.9,2,4
16.308,202.77,7.48,101.33,5.44,25.68,0.22,25.89,2,4
16.301,203.14,7.48,101.29,5.47,25.68,0.21,25.91,2,4
16.291,203.62,7.48,101.24,5.48,25.69,0.23,25.87,2,4
16.279,204.06,7.48,101.19,5.51,25.67,0.23,25.97,2,4
16.267,204.59,7.48,101.14,5.52,25.67,0.24,25.85,2,4
16.25,205.08,7.48,101.09,5.52,25.66,0.24,25.99,2,4
16.234,205.65,7.48,101.04,5.53,25.64,0.24,26.04,2,4
16.218,206.1,7.48,101.01,5.57,25.63,0.24,25.89,2,4
16.206,206.57,7.48,100.98,5.59,25.63,0.24,26.06,2,4
16.194,206.94,7.48,100.96,5.58,25.63,0.24,25.89,2,4
16.182,207.31,7.47,100.93,5.58,25.63,0.25,25.95,2,4
16.167,207.59,7.47,100.91,5.58,25.63,0.25,26.03,2,4
16.156,207.79,7.47,100.9,5.6,25.62,0.26,26.01,2,4
16.145,207.93,7.47,100.9,5.6,25.63,0.26,26.07,2,4
16.138,208.03,7.47,100.9,5.61,25.62,0.27,26.11,2,4
16.137,208.03,7.47,100.93,5.62,25.62,0.27,26.02,2,4
16.14,207.98,7.47,100.98,5.59,25.62,0.27,26.03,2,4
16.146,207.83,7.47,101.02,5.58,25.6,0.26,26.08,2,4
16.156,207.65,7.47,101.08,5.54,25.57,0.27,26,2,4
16.166,207.41,7.47,101.14,5.57,25.55,0.27,26.09,2,4
16.182,207.16,7.47,101.23,5.56,25.51,0.26,26.05,2,4
16.198,206.82,7.47,101.31,5.56,25.47,0.27,26.03,2,4
16.218,206.48,7.47,101.39,5.55,25.44,0.27,26.01,2,4
16.365,202.94,7.48,102,5.45,25.24,0.26,25.95,2,4
16.335,200.73,7.48,102.02,5.49,25.17,0.25,26.05,2,4
16.283,201.51,7.49,102.04,5.47,25.35,0.25,25.87,2,4
16.257,203.42,7.49,102.02,5.44,25.66,0.23,25.43,2,4
16.225,203.61,7.49,101.85,5.51,25.73,0.21,25.64,2,4
16.163,203.47,7.49,101.59,5.54,25.81,0.21,25.77,2,4
16.093,203.15,7.49,101.29,5.61,25.89,0.21,25.76,2,4
16.022,202.86,7.49,101,5.66,25.94,0.22,25.71,2,4
15.964,202.66,7.49,100.76,5.71,25.98,0.23,25.91,2,4
15.92,202.58,7.49,100.59,5.73,26,0.24,25.94,2,4
15.888,202.47,7.49,100.47,5.76,26.02,0.26,25.94,2,4
15.859,202.36,7.49,100.4,5.74,26.04,0.26,25.94,2,4
15.862,202.13,7.49,100.47,5.77,26.02,0.28,25.86,2,4
15.902,201.86,7.49,100.67,5.7,25.97,0.26,25.96,2,4
15.959,201.59,7.48,100.93,5.66,25.94,0.25,25.86,2,4
16.044,201.13,7.48,101.29,5.54,25.86,0.23,25.87,2,4
16.151,200.69,7.48,101.63,5.4,25.78,0.23,25.87,2,4
16.256,200.28,7.48,101.95,5.27,25.7,0.22,25.76,2,4
16.356,199.87,7.48,102.19,5.15,25.58,0.21,25.95,2,4
16.423,199.57,7.48,102.24,5.05,25.49,0.21,25.93,2,4
16.464,199.24,7.48,102.16,5,25.42,0.21,25.86,2,4
16.475,198.99,7.48,101.96,5,25.34,0.21,25.81,2,4
16.458,198.78,7.48,101.67,5.08,25.29,0.2,26.06,2,4
16.415,198.56,7.49,101.34,5.15,25.27,0.2,25.99,2,4
16.357,198.31,7.49,101.01,5.27,25.23,0.19,26.02,2,4
16.279,198.11,7.49,100.66,5.38,25.27,0.19,26.1,2,4
16.12,197.79,7.49,100.15,5.58,25.35,0.21,26.06,2,4
16.052,197.69,7.49,99.97,5.65,25.42,0.2,26.15,2,4
15.991,197.71,7.49,99.84,5.71,25.48,0.22,26.05,2,4
15.941,197.69,7.49,99.74,5.77,25.52,0.23,26.08,2,4
15.9,197.73,7.49,99.69,5.8,25.58,0.23,26.21,2,4
15.873,197.75,7.49,99.68,5.84,25.6,0.23,26.04,2,4
15.872,197.76,7.49,99.75,5.87,25.63,0.23,26.07,2,4
15.886,197.73,7.49,99.85,5.88,25.6,0.23,26.14,2,4
15.914,197.73,7.49,99.99,5.87,25.55,0.23,26.28,2,4
15.962,197.71,7.49,100.19,5.83,25.52,0.22,26.01,2,4
16.03,197.86,7.49,100.44,5.77,25.48,0.2,26.13,2,4
16.13,198.3,7.49,100.7,5.69,25.44,0.19,26,2,4
16.203,198.86,7.49,100.89,5.65,25.38,0.17,25.96,2,4
16.265,199.48,7.49,101.04,5.59,25.36,0.16,25.93,2,4
16.321,200.18,7.48,101.18,5.52,25.34,0.17,25.92,2,4
16.359,200.93,7.49,101.19,5.47,25.34,0.19,25.87,2,4
16.37,201.49,7.49,101.11,5.45,25.35,0.22,25.72,2,4
16.367,201.81,7.49,101.04,5.44,25.38,0.24,25.79,2,4
16.355,201.9,7.49,100.91,5.47,25.39,0.24,25.62,2,4
16.341,201.99,7.49,100.84,5.47,25.43,0.23,25.77,2,4
16.337,202.77,7.48,100.86,5.31,25.58,0.21,25.72,2,4
16.437,206.14,7.48,101.18,5.08,25.71,0.2,25.55,2,4
16.472,208.65,7.48,101.2,4.94,25.85,0.24,25.47,2,4
16.471,209.81,7.49,101.17,4.96,25.82,0.26,25.36,2,4
16.436,209.65,7.49,100.95,5.06,25.89,0.25,25.38,2,4
16.41,209.48,7.49,100.82,5.08,25.93,0.24,25.33,2,4
16.381,209.31,7.49,100.66,5.11,25.94,0.23,25.62,2,4
16.345,209.16,7.49,100.47,5.13,25.97,0.22,25.45,2,4
16.311,209.05,7.49,100.3,5.12,25.99,0.22,25.47,2,4
16.284,209.01,7.49,100.18,5.1,26.01,0.22,25.54,2,4
16.277,208.94,7.49,100.13,5.06,26.03,0.21,25.47,2,4
16.284,208.86,7.49,100.13,5.08,26.05,0.22,25.37,2,4
16.302,208.86,7.49,100.18,5.07,26.04,0.21,25.5,2,4
16.328,208.84,7.49,100.28,5.03,26,0.2,25.54,2,4
16.359,208.75,7.48,100.42,5.01,25.96,0.19,25.5,2,4
16.395,208.66,7.48,100.58,5.01,25.92,0.18,25.49,2,4
16.423,208.6,7.48,100.69,4.99,25.91,0.19,25.44,2,4
16.441,208.65,7.48,100.77,5.03,25.89,0.19,25.49,2,4
16.449,208.71,7.48,100.81,5.04,25.87,0.19,25.28,2,4
16.448,208.75,7.48,100.81,5.09,25.8,0.19,25.38,2,4
16.439,208.88,7.49,100.77,5.19,25.76,0.22,25.35,2,4
16.421,209.06,7.49,100.68,5.22,25.72,0.22,25.22,2,4
16.455,209.07,7.48,101.15,6.22,24.83,0.24,25.36,2,4
16.479,208.9,7.48,101.33,6.41,24.81,0.25,25.18,2,4
16.487,208.86,7.49,101.38,6.45,24.85,0.25,25.15,2,4
16.495,208.81,7.49,101.44,6.48,24.86,0.24,25.3,2,4
16.503,208.76,7.49,101.49,6.47,24.91,0.25,25.44,2,4
16.51,208.72,7.49,101.55,6.43,24.94,0.24,25.5,2,4
16.517,208.7,7.49,101.6,6.28,24.98,0.23,25.37,2,4
16.523,208.68,7.49,101.65,6.14,25.05,0.24,25.51,2,4
16.529,208.67,7.49,101.7,5.99,25.09,0.24,25.37,2,4
16.535,208.65,7.49,101.76,5.92,25.15,0.23,25.51,2,4
16.541,208.64,7.5,101.81,5.8,25.2,0.23,25.32,2,4
16.546,208.64,7.5,101.85,5.71,25.27,0.23,25.42,2,4
16.551,208.65,7.5,101.9,5.58,25.39,0.23,25.38,2,4
16.555,208.65,7.5,101.93,5.49,25.44,0.22,25.45,2,4
16.56,208.65,7.5,101.98,5.41,25.49,0.22,25.48,2,4
16.564,208.66,7.5,102.01,5.35,25.56,0.23,25.43,2,4
16.567,208.66,7.5,102.04,5.32,25.61,0.24,25.37,2,4
16.575,208.64,7.51,102.2,5.11,25.56,0.27,25.24,2,4
16.569,208.64,7.51,102.36,5.04,25.4,0.27,25.39,2,4
16.568,208.65,7.52,102.53,5.09,25.41,0.26,25.18,2,4
16.575,208.62,7.52,102.69,5.1,25.4,0.24,25.31,2,4
16.592,208.62,7.52,102.8,5.02,25.32,0.21,25.35,2,4
16.593,208.69,7.53,102.76,5.01,25.28,0.21,25.34,2,4
16.59,208.76,7.53,102.66,5,25.25,0.21,25.54,2,4
16.579,208.86,7.53,102.51,4.98,25.23,0.21,25.41,2,4
16.565,208.99,7.53,102.31,4.95,25.18,0.22,25.46,2,4
16.545,209.15,7.52,102.08,4.97,25.17,0.21,25.45,2,4
16.52,209.3,7.52,101.81,4.99,25.16,0.2,25.47,2,4
16.49,209.47,7.52,101.57,4.97,25.15,0.19,25.46,2,4
16.471,209.52,7.52,101.35,4.96,25.16,0.18,25.48,2,4
16.449,209.59,7.52,101.17,4.99,25.19,0.18,25.4,2,4
16.436,209.6,7.52,101,4.99,25.2,0.19,25.47,2,4
16.422,209.59,7.51,100.88,4.98,25.21,0.21,25.53,2,4
16.412,209.58,7.51,100.79,5.01,25.22,0.2,25.5,2,4
16.405,209.54,7.51,100.72,5.02,25.22,0.2,25.5,2,4
16.402,209.48,7.51,100.68,5.01,25.25,0.22,25.49,2,4
16.4,209.46,7.51,100.66,5,25.25,0.22,25.56,2,4
16.398,209.46,7.5,100.63,4.99,25.26,0.22,25.59,2,4
16.401,209.44,7.5,100.64,5.02,25.23,0.23,25.52,2,4
16.408,209.45,7.5,100.64,4.99,25.21,0.23,25.53,2,4
16.416,209.46,7.5,100.64,4.99,25.17,0.24,25.52,2,4
16.424,209.48,7.5,100.64,4.97,25.15,0.24,25.59,2,4
